year,zone,hour,ev_trip_start,ev_trip_elec
2015,E06000042,ELEVENAM,1602,336.95
2015,E06000040,ELEVENAM,1079,403.25
2015,E07000154,ELEVENAM,1549,446.31
2015,E07000033,ELEVENAM,389,112.31
2015,E07000155,ELEVENAM,504,125.52
2015,E07000034,ELEVENAM,556,102.97
2015,E07000156,ELEVENAM,534,82.36
2015,E07000035,ELEVENAM,455,168.22
2015,E07000036,ELEVENAM,627,100.84
2015,E07000150,ELEVENAM,362,147.54
2015,E07000151,ELEVENAM,473,154.17
2015,E07000030,ELEVENAM,408,133.84
2015,E07000152,ELEVENAM,490,58.31
2015,E07000031,ELEVENAM,713,140.77
2015,E07000032,ELEVENAM,711,200.42
2015,E07000153,ELEVENAM,661,386.16
2015,E06000056,ELEVENAM,1582,361.17
2015,E06000057,ELEVENAM,2062,470.46
2015,E07000037,ELEVENAM,549,98.35
2015,E06000054,ELEVENAM,2801,692.45
2015,E07000038,ELEVENAM,550,100.62
2015,E06000055,ELEVENAM,995,326.73
2015,E07000039,ELEVENAM,631,148.23
2015,E06000052,ELEVENAM,3406,291.64
2015,E06000053,ELEVENAM,11,0.0
2015,E06000050,ELEVENAM,2466,741.3
2015,E06000051,ELEVENAM,1702,366.75
2015,E08000012,ELEVENAM,2685,538.63
2015,E08000013,ELEVENAM,1036,342.46
2015,E08000010,ELEVENAM,1967,749.56
2015,E08000011,ELEVENAM,715,168.36
2015,E07000121,ELEVENAM,852,172.85
2015,E07000242,ELEVENAM,890,171.44
2015,E07000122,ELEVENAM,610,236.09
2015,E07000243,ELEVENAM,656,279.2
2015,E07000123,ELEVENAM,883,193.94
2015,E07000124,ELEVENAM,365,94.03
2015,E06000029,ELEVENAM,1066,301.34
2015,E06000027,ELEVENAM,769,138.72
2015,E07000240,ELEVENAM,857,156.2
2015,E06000028,ELEVENAM,1209,253.72
2015,E07000120,ELEVENAM,485,96.06
2015,E07000241,ELEVENAM,847,328.9
2015,E06000025,ELEVENAM,1826,399.14
2015,E07000129,ELEVENAM,653,275.64
2015,E07000008,ELEVENAM,725,188.53
2015,S12000044,ELEVENAM,1910,526.94
2015,E06000026,ELEVENAM,1672,405.12
2015,S12000045,ELEVENAM,605,182.29
2015,E07000009,ELEVENAM,539,105.14
2015,E06000023,ELEVENAM,2742,928.66
2015,S12000046,ELEVENAM,3299,796.26
2015,E06000024,ELEVENAM,1268,336.8
2015,E07000125,ELEVENAM,531,228.88
2015,E06000021,ELEVENAM,1569,818.44
2015,E07000004,ELEVENAM,1134,422.55
2015,S12000040,ELEVENAM,1094,302.91
2015,S12000041,ELEVENAM,665,186.63
2015,E07000005,ELEVENAM,653,162.73
2015,E06000022,ELEVENAM,1105,198.95
2015,E07000126,ELEVENAM,694,168.68
2015,E07000127,ELEVENAM,688,103.38
2015,E07000006,ELEVENAM,462,193.46
2015,S12000042,ELEVENAM,762,212.47
2015,E07000007,ELEVENAM,1108,246.17
2015,E07000128,ELEVENAM,674,244.48
2015,E06000020,ELEVENAM,1140,297.96
2015,E08000016,ELEVENAM,1238,307.43
2015,E08000017,ELEVENAM,1651,524.47
2015,E08000014,ELEVENAM,1627,574.12
2015,E08000015,ELEVENAM,2000,428.99
2015,E08000018,ELEVENAM,1659,514.35
2015,E08000019,ELEVENAM,3123,444.68
2015,E08000001,ELEVENAM,1806,410.02
2015,E08000002,ELEVENAM,1302,327.03
2015,E07000132,ELEVENAM,656,112.95
2015,E07000011,ELEVENAM,958,162.25
2015,E07000012,ELEVENAM,1028,269.31
2015,E07000133,ELEVENAM,307,68.61
2015,E07000134,ELEVENAM,618,81.47
2015,E07000135,ELEVENAM,304,64.97
2015,E07000130,ELEVENAM,1017,224.52
2015,E06000038,ELEVENAM,917,283.7
2015,E07000131,ELEVENAM,547,160.33
2015,E07000010,ELEVENAM,503,24.9
2015,E06000039,ELEVENAM,845,217.53
2015,S12000033,ELEVENAM,1396,218.25
2015,E06000036,ELEVENAM,774,203.96
2015,S12000034,ELEVENAM,1536,189.65
2015,E06000037,ELEVENAM,1085,371.11
2015,S12000035,ELEVENAM,520,161.22
2015,E06000034,ELEVENAM,1035,411.93
2015,S12000036,ELEVENAM,2563,487.7
2015,E06000035,ELEVENAM,1844,370.46
2015,E06000032,ELEVENAM,1157,396.49
2015,E07000136,ELEVENAM,360,91.35
2015,E06000033,ELEVENAM,940,263.98
2015,E07000137,ELEVENAM,773,203.89
2015,S12000030,ELEVENAM,706,160.45
2015,E06000030,ELEVENAM,1355,573.62
2015,E07000138,ELEVENAM,487,58.39
2015,E06000031,ELEVENAM,1233,843.21
2015,E07000139,ELEVENAM,579,44.49
2015,E08000005,ELEVENAM,1208,449.35
2015,E08000006,ELEVENAM,1569,537.58
2015,E08000003,ELEVENAM,3124,1159.47
2015,E08000004,ELEVENAM,1334,348.83
2015,E08000009,ELEVENAM,1501,438.3
2015,S12000038,ELEVENAM,1041,216.92
2015,S12000039,ELEVENAM,540,208.04
2015,E08000007,ELEVENAM,1887,592.15
2015,E08000008,ELEVENAM,1338,419.1
2015,E07000220,ELEVENAM,638,188.33
2015,E07000221,ELEVENAM,874,424.67
2015,E07000222,ELEVENAM,839,245.87
2015,E06000009,ELEVENAM,792,210.07
2015,E07000223,ELEVENAM,336,36.29
2015,E07000102,ELEVENAM,477,167.5
2015,E06000007,ELEVENAM,1456,539.06
2015,E06000008,ELEVENAM,883,230.56
2015,E06000005,ELEVENAM,526,143.47
2015,E06000006,ELEVENAM,769,192.03
2015,E06000003,ELEVENAM,720,161.74
2015,E07000228,ELEVENAM,954,180.46
2015,E07000107,ELEVENAM,773,368.52
2015,E07000229,ELEVENAM,654,162.91
2015,E07000108,ELEVENAM,709,132.8
2015,E06000004,ELEVENAM,1211,391.27
2015,S12000023,ELEVENAM,129,123.86
2015,E06000001,ELEVENAM,437,134.75
2015,E07000109,ELEVENAM,603,244.93
2015,S12000024,ELEVENAM,842,260.44
2015,E06000002,ELEVENAM,966,485.76
2015,E07000224,ELEVENAM,897,247.39
2015,E07000103,ELEVENAM,556,259.65
2015,E07000225,ELEVENAM,788,168.34
2015,E07000226,ELEVENAM,806,254.02
2015,E07000105,ELEVENAM,862,234.89
2015,S12000020,ELEVENAM,577,79.52
2015,E07000106,ELEVENAM,940,197.33
2015,E07000227,ELEVENAM,825,124.96
2015,S12000021,ELEVENAM,734,140.91
2015,S12000026,ELEVENAM,638,197.98
2015,S12000027,ELEVENAM,155,0.81
2015,S12000028,ELEVENAM,739,177.9
2015,S12000029,ELEVENAM,1802,550.24
2015,E07000110,ELEVENAM,1047,197.69
2015,E07000111,ELEVENAM,751,175.71
2015,E07000112,ELEVENAM,756,257.39
2015,E07000234,ELEVENAM,669,160.9
2015,E07000113,ELEVENAM,781,133.87
2015,E06000018,ELEVENAM,1507,451.33
2015,E06000019,ELEVENAM,1110,202.04
2015,E06000016,ELEVENAM,1705,390.52
2015,E06000017,ELEVENAM,252,108.63
2015,S12000011,ELEVENAM,579,135.85
2015,E07000239,ELEVENAM,645,325.56
2015,E07000118,ELEVENAM,706,148.06
2015,E06000014,ELEVENAM,1152,163.43
2015,E06000015,ELEVENAM,1570,401.67
2015,E07000119,ELEVENAM,480,126.4
2015,E06000012,ELEVENAM,935,207.84
2015,S12000013,ELEVENAM,173,3.1
2015,S12000014,ELEVENAM,1043,190.63
2015,E06000013,ELEVENAM,938,193.24
2015,E06000010,ELEVENAM,1187,237.55
2015,E07000235,ELEVENAM,379,43.95
2015,E07000114,ELEVENAM,780,115.7
2015,E07000115,ELEVENAM,771,160.7
2015,E06000011,ELEVENAM,2030,424.16
2015,E07000236,ELEVENAM,619,253.01
2015,E07000237,ELEVENAM,779,318.75
2015,E07000116,ELEVENAM,718,142.05
2015,S12000010,ELEVENAM,647,278.63
2015,E07000117,ELEVENAM,547,116.86
2015,E07000238,ELEVENAM,740,179.91
2015,S12000019,ELEVENAM,468,201.87
2015,S12000015,ELEVENAM,2165,378.77
2015,S12000017,ELEVENAM,1300,136.54
2015,S12000018,ELEVENAM,402,193.6
2015,E07000200,ELEVENAM,582,44.11
2015,E07000201,ELEVENAM,444,193.31
2015,E07000206,ELEVENAM,648,173.24
2015,E07000207,ELEVENAM,771,392.01
2015,E07000208,ELEVENAM,437,178.2
2015,E07000209,ELEVENAM,1343,896.95
2015,E07000202,ELEVENAM,859,186.78
2015,E07000203,ELEVENAM,610,219.81
2015,E07000204,ELEVENAM,674,207.37
2015,E07000205,ELEVENAM,830,253.31
2015,S12000008,ELEVENAM,685,128.1
2015,S12000005,ELEVENAM,324,56.5
2015,S12000006,ELEVENAM,903,162.15
2015,E07000210,ELEVENAM,519,156.38
2015,E07000211,ELEVENAM,909,387.59
2015,E07000212,ELEVENAM,560,194.46
2015,E07000217,ELEVENAM,565,188.87
2015,E07000218,ELEVENAM,480,386.78
2015,E07000219,ELEVENAM,734,270.02
2015,E07000213,ELEVENAM,567,198.11
2015,E07000214,ELEVENAM,799,234.8
2015,E07000215,ELEVENAM,518,137.58
2015,E07000216,ELEVENAM,784,257.93
2015,W06000018,ELEVENAM,979,215.39
2015,W06000019,ELEVENAM,399,101.14
2015,W06000016,ELEVENAM,1320,428.78
2015,W06000014,ELEVENAM,837,281.52
2015,W06000015,ELEVENAM,2350,472.54
2015,W06000023,ELEVENAM,768,264.97
2015,W06000024,ELEVENAM,345,113.41
2015,W06000021,ELEVENAM,558,144.76
2015,W06000022,ELEVENAM,944,242.08
2015,W06000020,ELEVENAM,551,129.76
2015,E07000080,ELEVENAM,538,55.19
2015,E07000081,ELEVENAM,919,438.57
2015,E07000082,ELEVENAM,767,134.7
2015,E07000083,ELEVENAM,559,32.87
2015,E07000088,ELEVENAM,388,63.28
2015,E07000089,ELEVENAM,621,212.06
2015,E07000084,ELEVENAM,1127,267.72
2015,E07000085,ELEVENAM,746,133.71
2015,E07000086,ELEVENAM,834,179.44
2015,E07000087,ELEVENAM,777,207.52
2015,E07000091,ELEVENAM,1203,338.96
2015,E07000092,ELEVENAM,716,166.62
2015,E07000093,ELEVENAM,843,349.65
2015,E07000094,ELEVENAM,749,157.04
2015,E07000090,ELEVENAM,997,322.23
2015,E07000099,ELEVENAM,735,173.89
2015,E07000095,ELEVENAM,597,476.63
2015,E07000096,ELEVENAM,1046,198.15
2015,E07000098,ELEVENAM,693,303.52
2015,E09000003,NOON,1751,550.79
2015,E08000030,NOON,1284,390.49
2015,E07000180,NOON,766,170.1
2015,E08000031,NOON,1359,461.28
2015,E09000002,NOON,651,232.96
2015,E09000005,NOON,1250,334.55
2015,E07000181,NOON,572,110.5
2015,E07000061,NOON,673,200.93
2015,E09000004,NOON,1310,484.43
2015,E09000007,NOON,744,448.97
2015,E08000034,NOON,2318,519.75
2015,E08000035,NOON,4713,1380.79
2015,E09000006,NOON,1395,349.52
2015,E09000009,NOON,1340,537.51
2015,E08000032,NOON,2573,669.66
2015,E09000008,NOON,1580,487.4
2015,E08000033,NOON,1056,373.51
2015,E07000066,NOON,1140,424.41
2015,E07000187,NOON,634,92.57
2015,E07000067,NOON,752,89.05
2015,E07000188,NOON,737,127.2
2015,E07000068,NOON,447,30.47
2015,E07000189,NOON,974,193.72
2015,E07000069,NOON,557,225.22
2015,E07000062,NOON,470,152.29
2015,E07000063,NOON,518,156.92
2015,E07000064,NOON,564,139.37
2015,E07000065,NOON,823,190.42
2015,E08000036,NOON,1926,789.8
2015,E08000037,NOON,1232,466.22
2015,E09000001,NOON,116,16.58
2015,E09000014,NOON,912,440.62
2015,E07000190,NOON,872,232.52
2015,E07000070,NOON,1140,244.72
2015,E09000013,NOON,533,191.61
2015,E07000191,NOON,181,22.32
2015,E07000071,NOON,1123,144.33
2015,E09000016,NOON,1095,234.37
2015,E07000192,NOON,591,154.31
2015,E07000072,NOON,756,250.44
2015,E09000015,NOON,966,207.56
2015,E07000193,NOON,676,252.14
2015,E08000023,NOON,824,230.04
2015,E09000018,NOON,1290,620.53
2015,E09000017,NOON,1542,1054.09
2015,E08000024,NOON,1766,421.24
2015,E08000021,NOON,1648,463.02
2015,E08000022,NOON,1482,283.92
2015,E09000019,NOON,507,136.56
2015,E07000077,NOON,500,79.16
2015,E07000198,NOON,584,164.96
2015,E07000199,NOON,460,99.55
2015,E07000078,NOON,836,359.92
2015,E07000079,NOON,522,119.38
2015,E07000073,NOON,518,129.84
2015,E07000194,NOON,752,291.64
2015,E07000074,NOON,348,68.99
2015,E07000195,NOON,738,217.66
2015,E07000075,NOON,505,278.92
2015,E07000196,NOON,633,136.21
2015,E07000076,NOON,647,178.36
2015,E07000197,NOON,830,221.27
2015,E08000027,NOON,1866,582.88
2015,E08000028,NOON,1580,675.65
2015,E08000025,NOON,5330,1275.59
2015,E08000026,NOON,1872,347.41
2015,E09000010,NOON,1331,473.13
2015,E08000029,NOON,1543,612.17
2015,E09000012,NOON,535,323.21
2015,E09000011,NOON,1078,352.17
2015,E09000025,NOON,1170,950.08
2015,E09000024,NOON,854,270.44
2015,E09000027,NOON,989,374.95
2015,E09000026,NOON,1163,227.68
2015,E09000029,NOON,912,174.0
2015,E09000028,NOON,861,521.3
2015,E07000165,NOON,987,184.53
2015,E07000044,NOON,579,113.15
2015,W06000009,NOON,782,171.39
2015,E07000166,NOON,302,106.4
2015,E07000045,NOON,791,69.47
2015,E07000167,NOON,308,24.05
2015,E07000046,NOON,386,72.5
2015,E07000168,NOON,622,76.51
2015,E07000047,NOON,302,97.56
2015,W06000008,NOON,377,62.2
2015,W06000005,NOON,968,300.28
2015,E07000040,NOON,806,194.57
2015,W06000006,NOON,790,146.85
2015,E07000041,NOON,654,135.47
2015,E07000163,NOON,320,63.26
2015,W06000003,NOON,748,158.82
2015,E07000042,NOON,486,91.66
2015,E07000164,NOON,607,98.91
2015,E07000043,NOON,649,119.6
2015,W06000004,NOON,530,153.51
2015,W06000012,NOON,862,218.96
2015,W06000013,NOON,976,192.61
2015,W06000010,NOON,1051,289.88
2015,W06000011,NOON,1487,287.45
2015,E07000169,NOON,458,111.19
2015,E07000048,NOON,337,117.25
2015,E07000049,NOON,523,132.4
2015,E09000021,NOON,905,402.16
2015,E09000020,NOON,648,339.2
2015,E09000023,NOON,901,335.24
2015,E09000022,NOON,844,323.43
2015,E07000170,NOON,586,170.19
2015,E07000171,NOON,627,157.6
2015,E07000050,NOON,370,30.15
2015,E07000176,NOON,662,230.29
2015,E07000177,NOON,908,470.09
2015,E07000178,NOON,913,183.21
2015,E07000179,NOON,820,134.21
2015,E07000172,NOON,603,268.1
2015,E07000051,NOON,271,51.56
2015,E07000173,NOON,566,129.13
2015,E07000052,NOON,560,86.91
2015,E07000174,NOON,683,255.84
2015,E07000053,NOON,320,179.05
2015,E07000175,NOON,649,144.06
2015,W06000001,NOON,446,93.59
2015,W06000002,NOON,808,78.71
2015,E09000030,NOON,940,399.78
2015,E09000032,NOON,1133,484.15
2015,E09000031,NOON,908,188.64
2015,E09000033,NOON,1055,353.18
2015,E07000143,NOON,702,90.3
2015,E07000144,NOON,754,224.74
2015,E07000145,NOON,543,160.32
2015,E07000146,NOON,950,219.48
2015,E07000140,NOON,463,105.37
2015,E07000141,NOON,802,347.17
2015,E06000049,NOON,2311,712.49
2015,E07000142,NOON,489,262.61
2015,E06000047,NOON,2794,578.2
2015,E06000045,NOON,1539,391.33
2015,E06000046,NOON,774,93.97
2015,E07000147,NOON,659,126.43
2015,E07000026,NOON,566,154.28
2015,E06000043,NOON,1484,399.84
2015,E06000044,NOON,1306,360.76
2015,E07000148,NOON,768,191.17
2015,E07000027,NOON,372,58.02
2015,E07000149,NOON,842,112.16
2015,E07000028,NOON,753,234.82
2015,E06000041,NOON,1123,176.44
2015,E07000029,NOON,400,70.9
2015,E06000042,NOON,1568,280.3
2015,E06000040,NOON,1044,409.59
2015,E07000154,NOON,1466,438.12
2015,E07000033,NOON,360,88.26
2015,E07000155,NOON,551,118.66
2015,E07000034,NOON,569,140.11
2015,E07000156,NOON,436,75.86
2015,E07000035,NOON,506,179.43
2015,E07000036,NOON,579,108.57
2015,E07000150,NOON,358,109.54
2015,E07000151,NOON,526,168.06
2015,E07000030,NOON,387,100.64
2015,E07000152,NOON,501,25.49
2015,E07000031,NOON,732,211.91
2015,E07000032,NOON,693,202.81
2015,E07000153,NOON,671,310.24
2015,E06000056,NOON,1555,386.91
2015,E06000057,NOON,1955,407.08
2015,E07000037,NOON,507,101.93
2015,E06000054,NOON,2807,648.54
2015,E07000038,NOON,507,143.11
2015,E06000055,NOON,947,249.7
2015,E07000039,NOON,591,150.16
2015,E06000052,NOON,3313,218.97
2015,E06000053,NOON,14,0.0
2015,E06000050,NOON,2338,784.07
2015,E06000051,NOON,1807,299.85
2015,E08000012,NOON,2626,605.1
2015,E08000013,NOON,994,266.55
2015,E08000010,NOON,1832,682.68
2015,E08000011,NOON,720,195.19
2015,E07000121,NOON,832,284.43
2015,E07000242,NOON,887,211.31
2015,E07000122,NOON,540,193.72
2015,E07000243,NOON,652,284.65
2015,E07000123,NOON,875,182.18
2015,E07000124,NOON,367,59.23
2015,E06000029,NOON,1065,378.66
2015,E06000027,NOON,749,112.26
2015,E07000240,NOON,828,174.03
2015,E06000028,NOON,1191,269.4
2015,E07000120,NOON,506,99.52
2015,E07000241,NOON,824,339.24
2015,E06000025,NOON,1714,302.81
2015,E07000129,NOON,655,158.04
2015,E07000008,NOON,699,195.57
2015,S12000044,NOON,1929,531.8
2015,E06000026,NOON,1591,313.31
2015,S12000045,NOON,600,151.1
2015,E07000009,NOON,527,158.18
2015,E06000023,NOON,2461,655.84
2015,S12000046,NOON,3235,757.63
2015,E06000024,NOON,1217,326.42
2015,E07000125,NOON,516,199.44
2015,E06000021,NOON,1511,800.11
2015,E07000004,NOON,1093,408.32
2015,S12000040,NOON,973,305.5
2015,S12000041,NOON,636,110.44
2015,E07000005,NOON,628,224.17
2015,E06000022,NOON,1070,190.5
2015,E07000126,NOON,639,170.68
2015,E07000127,NOON,631,122.51
2015,E07000006,NOON,463,197.32
2015,S12000042,NOON,778,240.51
2015,E07000007,NOON,1072,370.72
2015,E07000128,NOON,616,217.81
2015,E06000020,NOON,1110,280.22
2015,E08000016,NOON,1210,347.71
2015,E08000017,NOON,1643,582.79
2015,E08000014,NOON,1594,729.37
2015,E08000015,NOON,1960,366.98
2015,E08000018,NOON,1591,437.81
2015,E08000019,NOON,2900,483.45
2015,E08000001,NOON,1780,486.13
2015,E08000002,NOON,1208,292.27
2015,E07000132,NOON,571,67.24
2015,E07000011,NOON,877,42.46
2015,E07000012,NOON,1018,243.78
2015,E07000133,NOON,276,35.75
2015,E07000134,NOON,552,93.63
2015,E07000135,NOON,268,46.78
2015,E07000130,NOON,1020,226.5
2015,E06000038,NOON,895,382.13
2015,E07000131,NOON,505,214.34
2015,E07000010,NOON,506,86.26
2015,E06000039,NOON,840,186.07
2015,S12000033,NOON,1424,209.23
2015,E06000036,NOON,756,213.94
2015,S12000034,NOON,1520,130.03
2015,E06000037,NOON,1015,449.82
2015,S12000035,NOON,467,238.05
2015,E06000034,NOON,1024,369.11
2015,S12000036,NOON,2555,591.95
2015,E06000035,NOON,1659,369.51
2015,E06000032,NOON,1081,241.82
2015,E07000136,NOON,325,73.96
2015,E06000033,NOON,826,250.75
2015,E07000137,NOON,781,230.67
2015,S12000030,NOON,646,202.51
2015,E06000030,NOON,1339,358.69
2015,E07000138,NOON,471,57.21
2015,E06000031,NOON,1259,701.8
2015,E07000139,NOON,569,16.36
2015,E08000005,NOON,1171,446.65
2015,E08000006,NOON,1584,583.49
2015,E08000003,NOON,2822,1057.13
2015,E08000004,NOON,1334,457.09
2015,E08000009,NOON,1489,406.55
2015,S12000038,NOON,1047,209.62
2015,S12000039,NOON,536,209.31
2015,E08000007,NOON,1818,582.08
2015,E08000008,NOON,1337,375.55
2015,E07000220,NOON,598,133.09
2015,E07000221,NOON,820,441.73
2015,E07000222,NOON,868,224.79
2015,E06000009,NOON,811,261.44
2015,E07000223,NOON,364,42.2
2015,E07000102,NOON,470,160.16
2015,E06000007,NOON,1471,610.24
2015,E06000008,NOON,821,311.4
2015,E06000005,NOON,546,159.94
2015,E06000006,NOON,795,208.0
2015,E06000003,NOON,760,164.39
2015,E07000228,NOON,897,134.44
2015,E07000107,NOON,754,326.66
2015,E07000229,NOON,664,160.94
2015,E07000108,NOON,666,73.6
2015,E06000004,NOON,1166,435.58
2015,S12000023,NOON,122,95.18
2015,E06000001,NOON,481,126.21
2015,E07000109,NOON,528,224.59
2015,S12000024,NOON,845,221.04
2015,E06000002,NOON,919,394.59
2015,E07000224,NOON,873,268.81
2015,E07000103,NOON,565,255.93
2015,E07000225,NOON,748,148.07
2015,E07000226,NOON,791,319.36
2015,E07000105,NOON,898,164.77
2015,S12000020,NOON,557,51.28
2015,E07000106,NOON,989,184.78
2015,E07000227,NOON,802,114.15
2015,S12000021,NOON,705,152.89
2015,S12000026,NOON,607,127.8
2015,S12000027,NOON,111,1.71
2015,S12000028,NOON,761,120.25
2015,S12000029,NOON,1658,457.68
2015,E07000110,NOON,1048,189.99
2015,E07000111,NOON,695,160.56
2015,E07000112,NOON,662,283.25
2015,E07000234,NOON,600,119.11
2015,E07000113,NOON,802,124.41
2015,E06000018,NOON,1450,382.84
2015,E06000019,NOON,1099,289.9
2015,E06000016,NOON,1658,274.76
2015,E06000017,NOON,212,66.67
2015,S12000011,NOON,587,173.56
2015,E07000239,NOON,578,261.71
2015,E07000118,NOON,644,182.46
2015,E06000014,NOON,1083,272.74
2015,E06000015,NOON,1562,447.53
2015,E07000119,NOON,457,126.77
2015,E06000012,NOON,896,181.01
2015,S12000013,NOON,157,0.0
2015,S12000014,NOON,991,152.74
2015,E06000013,NOON,925,229.35
2015,E06000010,NOON,1166,203.21
2015,E07000235,NOON,449,70.15
2015,E07000114,NOON,783,133.65
2015,E07000115,NOON,828,152.05
2015,E06000011,NOON,1918,315.92
2015,E07000236,NOON,617,271.37
2015,E07000237,NOON,789,373.8
2015,E07000116,NOON,634,115.89
2015,S12000010,NOON,576,150.76
2015,E07000117,NOON,585,118.12
2015,E07000238,NOON,733,263.29
2015,S12000019,NOON,495,204.82
2015,S12000015,NOON,2079,374.21
2015,S12000017,NOON,1264,67.85
2015,S12000018,NOON,375,142.09
2015,E07000200,NOON,628,49.43
2015,E07000201,NOON,371,217.47
2015,E07000206,NOON,686,189.74
2015,E07000207,NOON,786,347.32
2015,E07000208,NOON,385,193.99
2015,E07000209,NOON,1239,705.66
2015,E07000202,NOON,884,244.45
2015,E07000203,NOON,565,192.8
2015,E07000204,NOON,682,112.66
2015,E07000205,NOON,795,277.4
2015,S12000008,NOON,629,123.99
2015,S12000005,NOON,325,64.59
2015,S12000006,NOON,885,311.82
2015,E07000210,NOON,497,191.14
2015,E07000211,NOON,939,367.92
2015,E07000212,NOON,544,250.39
2015,E07000217,NOON,503,131.73
2015,E07000218,NOON,476,304.5
2015,E07000219,NOON,700,237.19
2015,E07000213,NOON,535,185.28
2015,E07000214,NOON,731,210.01
2015,E07000215,NOON,500,149.52
2015,E07000216,NOON,749,306.61
2015,W06000018,NOON,873,251.5
2015,W06000019,NOON,366,84.2
2015,W06000016,NOON,1227,343.0
2015,W06000014,NOON,864,385.79
2015,W06000015,NOON,2334,539.57
2015,W06000023,NOON,761,213.31
2015,W06000024,NOON,357,118.92
2015,W06000021,NOON,595,145.7
2015,W06000022,NOON,948,218.68
2015,W06000020,NOON,574,170.97
2015,E07000080,NOON,540,105.17
2015,E07000081,NOON,905,321.69
2015,E07000082,NOON,707,227.42
2015,E07000083,NOON,509,78.06
2015,E07000088,NOON,395,94.59
2015,E07000089,NOON,567,176.3
2015,E07000084,NOON,1032,343.39
2015,E07000085,NOON,734,161.11
2015,E07000086,NOON,770,165.46
2015,E07000087,NOON,744,172.24
2015,E07000091,NOON,1224,342.46
2015,E07000092,NOON,634,191.08
2015,E07000093,NOON,789,341.85
2015,E07000094,NOON,769,282.39
2015,E07000090,NOON,1014,339.54
2015,E07000099,NOON,694,65.02
2015,E07000095,NOON,567,494.57
2015,E07000096,NOON,973,194.71
2015,E07000098,NOON,652,307.74
2015,E09000003,ONEPM,1664,482.29
2015,E08000030,ONEPM,1307,406.13
2015,E07000180,ONEPM,781,173.42
2015,E08000031,ONEPM,1215,445.76
2015,E09000002,ONEPM,614,165.45
2015,E09000005,ONEPM,1253,351.9
2015,E07000181,ONEPM,584,85.34
2015,E07000061,ONEPM,631,176.16
2015,E09000004,ONEPM,1336,546.6
2015,E09000007,ONEPM,763,456.21
2015,E08000034,ONEPM,2228,647.9
2015,E08000035,ONEPM,4370,1308.7
2015,E09000006,ONEPM,1421,315.89
2015,E09000009,ONEPM,1223,541.93
2015,E08000032,ONEPM,2625,784.78
2015,E09000008,ONEPM,1534,415.7
2015,E08000033,ONEPM,1033,359.18
2015,E07000066,ONEPM,1011,326.51
2015,E07000187,ONEPM,583,173.4
2015,E07000067,ONEPM,721,56.36
2015,E07000188,ONEPM,720,211.85
2015,E07000068,ONEPM,380,45.28
2015,E07000189,ONEPM,889,269.24
2015,E07000069,ONEPM,574,230.01
2015,E07000062,ONEPM,456,74.33
2015,E07000063,ONEPM,504,163.4
2015,E07000064,ONEPM,510,69.81
2015,E07000065,ONEPM,876,179.46
2015,E08000036,ONEPM,1824,643.0
2015,E08000037,ONEPM,1142,388.62
2015,E09000001,ONEPM,117,26.73
2015,E09000014,ONEPM,865,425.31
2015,E07000190,ONEPM,818,268.86
2015,E07000070,ONEPM,1126,209.38
2015,E09000013,ONEPM,512,165.78
2015,E07000191,ONEPM,173,5.52
2015,E07000071,ONEPM,1119,66.72
2015,E09000016,ONEPM,1007,247.57
2015,E07000192,ONEPM,591,108.01
2015,E07000072,ONEPM,704,197.01
2015,E09000015,ONEPM,915,227.07
2015,E07000193,ONEPM,669,196.26
2015,E08000023,ONEPM,712,168.93
2015,E09000018,ONEPM,1218,651.24
2015,E09000017,ONEPM,1402,859.24
2015,E08000024,ONEPM,1668,390.6
2015,E08000021,ONEPM,1518,387.07
2015,E08000022,ONEPM,1365,212.31
2015,E09000019,ONEPM,494,159.82
2015,E07000077,ONEPM,520,105.56
2015,E07000198,ONEPM,559,157.7
2015,E07000199,ONEPM,468,69.98
2015,E07000078,ONEPM,765,344.36
2015,E07000079,ONEPM,489,142.85
2015,E07000073,ONEPM,485,124.55
2015,E07000194,ONEPM,643,217.25
2015,E07000074,ONEPM,325,65.58
2015,E07000195,ONEPM,734,205.13
2015,E07000075,ONEPM,462,195.29
2015,E07000196,ONEPM,618,129.78
2015,E07000076,ONEPM,615,103.19
2015,E07000197,ONEPM,831,128.43
2015,E08000027,ONEPM,1783,545.86
2015,E08000028,ONEPM,1525,596.7
2015,E08000025,ONEPM,4990,1300.95
2015,E08000026,ONEPM,1748,352.07
2015,E09000010,ONEPM,1251,456.48
2015,E08000029,ONEPM,1434,700.57
2015,E09000012,ONEPM,520,400.89
2015,E09000011,ONEPM,1072,342.93
2015,E09000025,ONEPM,1098,976.24
2015,E09000024,ONEPM,840,255.39
2015,E09000027,ONEPM,955,371.11
2015,E09000026,ONEPM,1070,202.9
2015,E09000029,ONEPM,966,217.87
2015,E09000028,ONEPM,777,474.09
2015,E07000165,ONEPM,974,154.36
2015,E07000044,ONEPM,532,88.95
2015,W06000009,ONEPM,790,73.69
2015,E07000166,ONEPM,329,151.18
2015,E07000045,ONEPM,778,185.78
2015,E07000167,ONEPM,305,17.38
2015,E07000046,ONEPM,369,79.45
2015,E07000168,ONEPM,554,177.41
2015,E07000047,ONEPM,310,56.43
2015,W06000008,ONEPM,384,40.45
2015,W06000005,ONEPM,927,298.22
2015,E07000040,ONEPM,721,141.71
2015,W06000006,ONEPM,797,103.62
2015,E07000041,ONEPM,614,99.5
